,Empid,certificateName,issuingOrganization,issueDate,ExpireDate,credentialID,Status
1763,Emp_77,SQL,"Spencer, Kelly and Leonard",1984-11-29,2024-04-25,2927db1e-f858-45ac-aeae-7d30fc8954cd,Approved
1764,Emp_200,AWS,"Neal, Jackson and Mendez",1998-12-10,2024-04-23,dacf4830-590c-46f3-ab98-d8125af136f0,Approved
1765,Emp_39,Azure,Webb Group,1992-04-26,2024-04-21,0893a315-0f47-49ed-9979-fbf2963f335f,Approved
1766,Emp_470,GraphQL,Drake and Sons,2007-12-27,2024-04-30,a36dd2c3-6a7c-4be8-9ddb-40d66b5a8f46,Approved
1767,Emp_420,Objective-C,"Brown, Collins and Carter",1992-05-31,2024-04-23,20cf68b8-012d-48b7-8e8f-0679a343ceba,Approved
1768,Emp_186,Penetration Testing,Stein-Flores,1988-05-28,2024-04-12,8d5c191d-0f8b-4a4f-96ed-eb7938238520,Approved
1769,Emp_175,Continuous Deployment,"Craig, Santiago and Morgan",2002-09-03,2024-04-09,824537da-7231-4fc3-be21-99f46fe5f655,Approved
1770,Emp_243,DevOps,Garrett-Sanchez,1989-01-31,2024-05-06,f1cb81c3-65d6-4a1e-84d5-5d88bcb280dc,Approved
1771,Emp_494,C#,Vega-Anderson,2004-09-26,2024-04-19,80118e8d-8bfc-4b31-a7db-600545e20a4b,Approved
1772,Emp_8,SQL,"Bailey, Barrett and Kirby",2004-06-12,2024-04-14,f7ee6b01-fc7c-4db8-8513-925609bfbe5a,Rejected
1773,Emp_26,Cybersecurity,Faulkner-Davidson,2018-03-24,2024-04-24,8abaff2a-bc60-4b59-ae5f-9d24749d9f68,Pending
1774,Emp_457,Artificial Intelligence,"Molina, Bailey and Parker",1994-01-21,2024-04-19,1908aea2-6f4d-4f5a-bc5f-139c63d8dedc,Approved
1775,Emp_338,PostgreSQL,Arias Group,2008-12-20,2024-04-17,7be21f3c-d265-4050-848c-718d2ba00551,Approved
1776,Emp_455,Continuous Deployment,"Massey, Alexander and Orr",2008-09-03,2024-04-19,ea8a2221-e1c6-4528-bd69-d011dd20b86d,Approved
1777,Emp_395,Vue.js,Dominguez-Evans,1983-01-06,2024-04-09,baea55eb-5dfb-4fa1-be5c-103d08b8f9c5,Approved
1778,Emp_366,Leadership,Mitchell-Odonnell,1994-01-26,2024-04-30,cba379b9-025a-4c3e-8af8-3d89cab9334c,Approved
1779,Emp_436,Containerization,Lopez Inc,2007-10-30,2024-04-08,d03c8d5e-37d4-443c-894e-ce158f605b4c,Approved
1780,Emp_111,Django,"Lopez, Murray and Hernandez",1985-10-29,2024-04-13,7a689bde-c6a2-428c-ace3-fffef6331069,Approved
1781,Emp_209,User Stories,Lee-Zavala,2020-09-15,2024-04-23,a69cbbe5-3afc-434a-80b8-c12fb10a73dd,Approved
1782,Emp_146,Cybersecurity,Martin LLC,1996-05-25,2024-04-10,0854c80a-56bd-4cc6-9b7f-94bc9cde657f,Approved
1783,Emp_95,Kotlin,Bennett Ltd,2011-08-14,2024-05-01,21ade5b8-085f-4b92-9ce8-f51fda718020,Approved
1784,Emp_184,Data Science,Harris-George,2007-09-09,2024-04-23,34f4e2fb-1e9c-4071-950b-b70222349ae1,Approved
1785,Emp_359,Data Analysis,"Baldwin, Morgan and Johnson",1971-02-22,2024-04-12,adfe78af-144c-4dba-8679-6d701ed1bd77,Approved
1786,Emp_385,Git,"Harvey, Brooks and Ward",1971-06-10,2024-04-26,4a2cf191-d6fc-4000-9956-af53938e7463,Approved
1787,Emp_404,Wireframing,"Craig, Guzman and Hunter",2009-10-14,2024-04-20,e78ccfc5-095a-4896-9121-68c90f0339cb,Approved
1788,Emp_74,Troubleshooting,Shaffer Ltd,1990-09-25,2024-04-19,24641235-fc26-48ef-b6d6-4b45639a255d,Approved
1789,Emp_152,AWS,Hebert-Copeland,1994-12-24,2024-04-12,6baece15-b89c-4860-b120-85418cf33a39,Approved
1790,Emp_56,Java,"Miller, Haynes and Diaz",1998-08-23,2024-04-25,f1edd48b-32f1-4765-b0db-48d9c462bd63,Approved
1791,Emp_394,Data Analysis,Cohen-Cunningham,1970-01-19,2024-04-19,8948c6a0-b2c9-40d2-be66-d38a0e7ecd3b,Approved
1792,Emp_126,Leadership,Stevens-Fox,1992-05-27,2024-04-15,d67fd3cd-73fd-461e-9c3b-ec116f300e68,Approved
1793,Emp_166,Git,Woodward-Jennings,2001-01-09,2024-04-16,f325a012-ecf3-4d8a-80e2-ee1933f85e6e,Approved
1794,Emp_477,User Stories,Sims LLC,2007-09-04,2024-04-29,8f39e0c9-dea5-4c35-9a35-fbfcec1add4c,Approved
1795,Emp_379,Swift,"Schmidt, Friedman and Moody",1988-02-01,2024-04-26,94c81a33-e105-4d73-9b80-f3a86df05ad9,Approved
1796,Emp_394,Responsive Design,Livingston-Hicks,1971-07-07,2024-04-15,fa7e3536-31b5-439c-84fe-0c1472038721,Approved
1797,Emp_264,Requirements Analysis,Howell-Boyd,1985-09-11,2024-05-02,6d7422c0-51dc-4e72-84f3-ecb7bc969cf8,Approved
1798,Emp_91,Penetration Testing,Leonard-Richardson,2008-10-30,2024-04-25,b0aefbc6-dedd-4ad9-abe6-271056c434d0,Approved
1799,Emp_189,Troubleshooting,Wilson PLC,2021-07-24,2024-04-08,e03f4070-1b36-4b63-9027-33b59043735b,Approved
1800,Emp_366,Cybersecurity,"Dixon, Rasmussen and Jenkins",1972-02-28,2024-04-15,d9ec607e-b992-4a70-b0e1-85372fcbb3c2,Approved
1801,Emp_225,Product Management,Mccoy and Sons,2012-04-15,2024-04-29,b75770ec-3407-4b3b-a1d7-832c775e9d7c,Approved
1802,Emp_29,Requirements Analysis,"Schultz, Cole and Holland",2015-03-22,2024-04-16,1f485aeb-5bcc-476d-9dca-2b14ad86b022,Pending
1803,Emp_19,Technical Writing,Mcintyre-Johnson,1996-09-11,2024-05-06,78745f69-508e-4836-81e9-99aac8fb1df2,Rejected
1804,Emp_137,Problem Solving,May Group,2002-02-26,2024-04-25,61ef5450-9bbd-41f9-9176-8156595e9464,Approved
1805,Emp_245,Business Analysis,Barrett Group,2010-06-03,2024-04-11,d08e6b91-0f05-48d1-92ea-e1bbc45cfcbc,Approved
1806,Emp_179,Google Cloud Platform,Hendricks-Smith,1993-01-03,2024-04-13,cea9567a-072e-4edf-839c-b7348e498eb0,Approved
1807,Emp_17,DevOps,Cuevas-York,1980-05-27,2024-05-03,a8b398a4-098a-47cb-80de-c42eca57989e,Rejected
1808,Emp_446,NoSQL,Hahn-Smith,1973-12-13,2024-04-29,3b607e71-72fe-425f-812f-05efdcfc46c5,Approved
1809,Emp_426,User Stories,Roth-Mooney,2000-01-08,2024-04-12,ea2dc2d9-5c3c-4408-8553-d01f2cf6170b,Approved
1810,Emp_467,Google Cloud Platform,"Miller, Freeman and Farmer",2015-09-26,2024-05-03,64cbe16e-d12f-40f6-a324-6d233f981340,Approved
1811,Emp_441,Product Management,Miller Inc,1975-02-28,2024-04-13,406510af-007e-46ae-96a6-641cecef1668,Approved
1812,Emp_379,CI/CD,Holder-Taylor,2017-01-14,2024-04-08,80e483d5-189c-4bed-8ef0-9cd9d5b73dc2,Approved
1813,Emp_97,Support,"Martinez, Lucas and Tapia",2010-06-22,2024-04-08,98fb8d75-943c-4d4c-bf8e-336685f74fde,Approved
1814,Emp_94,User Research,Fox-King,2012-03-03,2024-04-30,b6de343a-1ccf-4c11-8a94-7b78c417738b,Approved
1815,Emp_26,Statistical Analysis,"Davis, Jackson and Andrade",2003-07-21,2024-04-21,ea188fe8-a377-4bbd-a54b-4f9711922a23,Pending
1816,Emp_460,Scrum,Hicks-Hughes,1998-07-28,2024-04-17,765c40a2-4f66-41e2-96cf-9d9682a9ec31,Approved
1817,Emp_389,Leadership,Caldwell-Schmidt,1992-08-21,2024-04-21,99436fe5-37ae-4f0b-a105-0a7a96033aa6,Approved
1818,Emp_416,Containerization,Frederick Inc,2011-03-09,2024-05-02,8e381152-fbff-4a92-9602-d2c4a59c9125,Approved
1819,Emp_170,Machine Learning,Walker Group,1999-11-25,2024-04-30,7b68d008-9273-4f0f-9319-9140e92868d8,Approved
1820,Emp_387,Containerization,Rogers Group,2010-08-10,2024-04-23,b94af677-3c26-4d0b-ab77-cf53d94f7955,Approved
1821,Emp_410,Wireframing,Meadows-Logan,2012-07-17,2024-04-11,f513ec6f-a556-41cf-9543-f58d337beb8b,Approved
1822,Emp_323,HTML,Perez Inc,1980-05-19,2024-04-26,c4002da4-9eae-42b1-8fba-e5a9737bd808,Approved
1823,Emp_62,Prototyping,Rivera-Hardin,1991-12-12,2024-04-15,36f35e98-3af6-44df-8ab9-c722ca5489e4,Approved
1824,Emp_54,Requirements Analysis,Carter-Williams,2005-06-30,2024-04-08,a11f8424-ad66-46e7-ac95-93d58ddbc160,Approved
1825,Emp_105,Machine Learning,Nixon PLC,1994-10-08,2024-04-28,a2b7baec-bb28-400b-a581-0585626b5945,Approved
1826,Emp_5,Continuous Deployment,Wood-Meza,1993-09-07,2024-04-23,25195c0d-7e80-4968-8191-37abbbc8f7e7,Rejected
1827,Emp_316,HTML,Martin Ltd,1993-08-22,2024-04-25,a34bf7ce-c737-4c39-92f6-faf6443df4c7,Approved
1828,Emp_51,Data Science,"Nash, Mitchell and Dennis",1986-07-07,2024-04-28,d203bfbd-3bbf-4cf4-86c7-a44475cc0987,Approved
1829,Emp_51,PHP,Ramos PLC,2021-05-18,2024-04-24,3c56a64f-0182-4690-a04f-f33b290a078f,Approved
1830,Emp_176,Angular,Kelly-Carter,1996-08-12,2024-04-22,4d432c8a-51a9-4188-a6b5-1c82dac375e6,Approved
1831,Emp_247,Interaction Design,Frazier-Swanson,1972-06-23,2024-04-22,9295cdf6-91e5-439a-b054-9f974cb96d0b,Approved
1832,Emp_319,Kubernetes,"Davis, Hines and Gonzalez",2002-09-06,2024-04-17,bd589671-8af5-489a-8431-b851d54f3ddf,Approved
1833,Emp_392,Product Management,Sparks-Mendez,2012-01-01,2024-04-17,6547b2dd-0de8-4958-a7a3-3c2f8a735027,Approved
1834,Emp_288,Django,"Butler, Bowman and Fischer",1975-02-12,2024-04-23,ac11da71-c549-4171-980e-5cc447a6d29f,Approved
1835,Emp_125,Objective-C,"Ball, Anderson and Anderson",1974-10-24,2024-04-25,778aec6e-b2d3-4fe2-a7e2-4144e585d46b,Approved
1836,Emp_105,Collaboration,"Moore, Allen and Fox",1990-11-01,2024-04-14,faefb62d-0fbb-461a-9030-47f637cd9941,Approved
1837,Emp_133,AWS,Gonzales Ltd,1997-02-02,2024-04-11,0d48bad9-0df0-4816-9cfc-083bd42d4a40,Approved
1838,Emp_173,React,"Gomez, Meyer and Drake",2016-09-27,2024-04-10,36369d1d-1504-4a9c-92fd-c444b9d4db38,Approved
1839,Emp_257,Python,"Short, Barnes and Ingram",1986-11-03,2024-04-17,ca27ec8e-83e6-4e5c-8ba4-47e6c2285556,Approved
1840,Emp_60,Data Analysis,"Wright, Blake and Green",2011-10-06,2024-04-23,31a00350-4f9c-495f-ab6c-af14fb2396a2,Approved
1841,Emp_17,CI/CD,Taylor-Smith,1970-11-19,2024-04-25,9787679b-6624-4187-8958-c2d11ad12a84,Rejected
1842,Emp_377,Git,"Grant, Mcmillan and Jones",2015-01-06,2024-04-09,d409a7d2-e34b-4d15-8f25-94c5f672058e,Approved
1843,Emp_371,Agile Methodologies,Wood Group,2011-08-05,2024-04-20,e59c9685-e0b0-41d6-a5e1-4e12ea052933,Approved
1844,Emp_172,Accessibility,Houston PLC,1988-08-07,2024-05-04,5fb8d488-224e-4cab-a297-022beac3f3a7,Approved
1845,Emp_326,Accessibility,"Rodriguez, Wilson and Cohen",2012-02-08,2024-05-02,0758e87a-8be8-45b7-a098-c9f746e71a92,Approved
1846,Emp_346,Business Analysis,Madden and Sons,1993-09-20,2024-05-04,6f0764ef-ee26-4a0e-be6a-c0485fae4dec,Approved
1847,Emp_287,Objective-C,Gonzalez-Sparks,2009-05-18,2024-05-02,14fa3c14-7af1-431c-bd87-a158d2765fcc,Approved
1848,Emp_104,Django,Ramirez-Bell,2017-08-23,2024-04-24,e4b0e7b9-e9ab-4278-adf1-3d3e8e6e71be,Approved
1849,Emp_397,Node.js,"Thomas, Nguyen and Burton",2020-07-02,2024-04-22,736a24b2-188d-47b5-8192-5b0bbaa40acb,Approved
1850,Emp_256,MongoDB,Moore-Harris,1975-02-20,2024-04-13,53df8d95-5efe-4534-bef5-2f4c6386c870,Approved
1851,Emp_84,Requirements Analysis,Glass-Smith,2016-05-30,2024-04-21,b61f3e80-71b4-4fe3-b2d5-12cc746dda8b,Approved
1852,Emp_393,Vue.js,Rodriguez-Wallace,1978-03-28,2024-04-25,069cccc8-04f3-47cf-b13c-1c6b25bcac93,Approved
1853,Emp_21,Google Cloud Platform,"Vargas, Alexander and Hill",1997-11-20,2024-04-29,a4fa4c23-dd1c-466d-a543-5f36d1a5b2ef,Rejected
1854,Emp_110,.NET,Nolan-Manning,2023-07-19,2024-04-21,d33afec4-9918-4d34-9c4b-e555290d93b0,Approved
1855,Emp_73,Data Visualization,White LLC,1990-05-15,2024-04-20,50997b7e-979a-4069-9408-eac847d84db4,Approved
1856,Emp_404,Leadership,Brown-Estes,2011-10-17,2024-05-02,94f17bf3-651e-491a-8977-831db4411aee,Approved
1857,Emp_297,Data Visualization,Roberts-Reed,1993-02-13,2024-04-15,2ea09e36-10e2-42cd-9be9-f47ce944c3d7,Approved
1858,Emp_461,Collaboration,Wilson PLC,1970-09-11,2024-04-26,a9b5ffe8-9780-4c82-9246-a8c1685d5e44,Approved
1859,Emp_224,.NET,"Ramos, Hoover and Nguyen",1985-06-17,2024-04-23,b4a0304b-f824-4424-be59-7c5ad643e94b,Approved
1860,Emp_251,Agile Product Management,"Jackson, Bradley and Johnson",1997-01-20,2024-04-26,1809c70f-9668-487a-96b3-60f0fbb5d9f0,Approved
1861,Emp_337,PostgreSQL,"Glenn, Ray and Craig",2007-07-02,2024-05-01,a91d2791-9b49-4f69-aa51-f18381c58037,Approved
1862,Emp_82,Containerization,"Rhodes, Klein and Wright",2020-08-13,2024-04-13,9c597412-30b6-491e-8473-ba1e9dc40308,Approved
1863,Emp_178,Documentation,"Alexander, Atkinson and Garcia",2002-01-26,2024-05-01,f487a3a6-5a33-40c0-b514-4f7f685d5134,Approved
1864,Emp_95,JavaScript,Carroll and Sons,1986-01-12,2024-04-28,0c16f5cc-fc0d-499f-93ab-7bbead7e3fc0,Approved
1865,Emp_349,Network Security,Michael-Bailey,2007-02-13,2024-04-29,8ff4fc28-10d7-4629-b078-9214070d0d4c,Approved
1866,Emp_16,C#,Evans and Sons,1978-12-27,2024-05-05,212bf2bb-3798-4a7b-8c81-60fde7e52149,Rejected
1867,Emp_389,.NET,"Owens, Crawford and Roberts",1978-09-28,2024-04-17,06f22b69-6d8e-4577-a237-5f596a8a6a7a,Approved
1868,Emp_330,Communication,Andrews-Jordan,2018-03-22,2024-04-21,eaabf33a-3faa-4794-aa72-76f6ed7c782f,Approved
1869,Emp_274,HTML,Smith Inc,2003-07-26,2024-04-17,08b6935f-8ea6-4e8c-9508-c0ca3c838824,Approved
1870,Emp_296,Data Analysis,"Glenn, Chambers and Morales",2016-12-14,2024-04-21,236e60cd-3df4-405c-9588-232dedd95baf,Approved
1871,Emp_18,Communication,"Hall, Riley and Howard",2011-12-30,2024-04-17,96fce0da-15f1-4343-9299-e57a9fe92045,Rejected
1872,Emp_360,Wireframing,Jackson-Miller,2016-08-30,2024-04-14,525c6cba-98ff-49ad-8867-9277dad4a635,Approved
1873,Emp_267,Support,Nelson LLC,1992-08-11,2024-04-22,b16d46d1-e41f-440a-8ec6-947bae7a386f,Approved
1874,Emp_273,MongoDB,Gibson-Howard,1986-02-12,2024-04-22,d64f152d-d374-443b-b482-77eb237ee8a4,Approved
1875,Emp_127,C#,Dodson Ltd,2020-01-17,2024-04-15,d56252b0-be1f-46ef-90b2-8d75c66448e3,Approved
1876,Emp_226,User Stories,"Taylor, Nielsen and Fischer",2011-05-04,2024-04-12,9f6e3541-d063-4034-b649-1670c48da5f7,Approved
1877,Emp_59,Scrum,Kelly Ltd,1989-12-31,2024-04-09,f3c88eaf-2dd1-45c0-ad73-c77d673afbb8,Approved
1878,Emp_458,Information Security,"Greer, Peck and Sanchez",2002-08-04,2024-04-11,bbb9fdc5-b312-420c-a0b7-c0e14a0eafbc,Approved
1879,Emp_88,Cybersecurity,Rojas Group,1984-03-24,2024-04-11,e0be4c4e-6dce-43eb-8530-371072e9c466,Approved
1880,Emp_115,UI/UX Design,Cole Inc,2022-07-20,2024-05-03,a7a28c62-fbf1-40b0-9f4e-5d634e77ae35,Approved
1881,Emp_304,MySQL,Dawson and Sons,1994-03-13,2024-04-18,a599efb9-be8e-4513-a2a9-61e6492d47ba,Approved
1882,Emp_417,User Research,Reynolds-Cole,1977-06-09,2024-05-02,0662c7cb-9178-47a1-8dbd-baae52211984,Approved
1883,Emp_415,Java,Kemp LLC,2015-03-18,2024-04-11,1d42d92e-153d-40a1-b342-dae5afa25ee6,Approved
1884,Emp_294,Responsive Design,Smith Group,1999-05-28,2024-04-12,eb525763-db82-481a-ab2a-e82e9ca0f27d,Approved
1885,Emp_405,Information Security,Weaver-Petty,2018-12-22,2024-05-05,f4392f1c-4ded-40b4-a6b2-26cfdf86e36b,Approved
1886,Emp_325,Agile Methodologies,"Hensley, Adams and Oliver",1976-12-03,2024-04-19,5b16bc3a-e3b6-4286-8436-c55f321fb8c2,Approved
1887,Emp_488,Swift,Bennett-Robinson,1972-10-12,2024-05-02,49f889c9-c7d1-42e1-a63b-e65c40287ae4,Approved
1888,Emp_147,Kotlin,Ward Group,2017-10-15,2024-04-29,6a2549c7-3e5f-4d2d-9d02-2f4ce77568cd,Approved
1889,Emp_314,Data Visualization,"Hicks, Vance and Brown",1994-10-03,2024-04-28,2f571b52-c37d-4b7c-ba08-929a939f4d4b,Approved
1890,Emp_415,Google Cloud Platform,Jordan-Richardson,2001-01-29,2024-05-01,c52e1dd8-e60b-484e-a05b-a37a0ba75b7d,Approved
1891,Emp_431,C#,"Barrett, Ruiz and Wright",2009-06-08,2024-05-03,5cce1416-bb68-45cf-9708-7a6f3aadeff7,Approved
1892,Emp_155,Scrum,Powers-Martin,1982-04-20,2024-04-15,17e24dd9-f4e3-44ab-be2c-767d55f2a02b,Approved
1893,Emp_190,Statistical Analysis,"Green, Fields and Roman",1985-05-24,2024-05-05,c93d132c-86bd-4d70-9988-95d75591620a,Approved
1894,Emp_147,DevOps,Brennan-Hayes,2005-02-17,2024-05-06,bc032aee-db35-440e-80c3-7ea09e9a136a,Approved
1895,Emp_54,Microservices,"Meyer, Pope and Garcia",1981-12-14,2024-04-25,0785c26c-9718-42e9-a8ed-7ce8bd11d204,Approved
1896,Emp_154,Kubernetes,"Myers, Walker and Donovan",2023-10-31,2024-04-08,b03d0f6c-968d-4609-a5d1-aab7d120c515,Approved
1897,Emp_367,Documentation,"Holder, Sanchez and Hernandez",1985-04-13,2024-04-20,bd7a296e-50aa-461f-abd1-e1698cd063bd,Approved
1898,Emp_169,PHP,Mathis Group,1986-10-07,2024-04-26,f3d09c5b-7a78-4bc8-9349-9bec050313be,Approved
1899,Emp_158,CSS,Nelson Inc,2006-04-20,2024-04-08,23044160-b0e0-49be-a3a6-f9df84b3e285,Approved
1900,Emp_236,.NET,Ray-Sanchez,2001-08-11,2024-04-25,b8b82230-a28b-4404-bc78-4e8ae977f671,Approved
1901,Emp_333,Docker,Dunlap Inc,1993-03-21,2024-04-15,d7fe421a-3278-4d27-8e18-034ea012b8b9,Approved
1902,Emp_292,Collaboration,Smith-Harmon,2002-06-10,2024-05-04,334bacc8-dfa6-40fc-adaa-78e753eeb9f8,Approved
1903,Emp_99,PHP,"Small, Duke and Mcguire",1986-06-19,2024-04-28,17e30bfc-df3f-433b-9e63-c28acbcdb182,Approved
1904,Emp_302,Agile Methodologies,Mcintyre-Ramirez,1988-05-25,2024-04-21,ffc2864f-f788-4957-9281-591643ca5250,Approved
1905,Emp_319,Containerization,"Carroll, Thompson and Bryant",1991-11-12,2024-04-11,bf0210e9-b6c1-4012-8edc-111f963d78ee,Approved
1906,Emp_203,MongoDB,"Odom, Brown and Jones",2004-11-28,2024-04-29,a3fafcad-9ef5-4a4c-9b86-c06236bc4238,Approved
1907,Emp_156,Ruby,Summers Inc,2021-07-02,2024-05-04,8fa341f4-5ce0-4ead-af4a-d83e0043524e,Approved
1908,Emp_255,UI/UX Design,"Wilkins, Porter and Myers",2010-03-06,2024-05-03,aedd4d68-13a2-48b9-94cc-059adc1695fd,Approved
1909,Emp_445,Cryptography,Nelson PLC,1977-06-10,2024-04-11,0e9bac04-d9bb-4306-8086-3d7b97163a25,Approved
1910,Emp_334,PostgreSQL,Miller Group,2020-03-16,2024-04-30,4ed2fc6f-5b3b-41f0-af2d-91aac19e3b40,Approved
1911,Emp_353,Agile Methodologies,Cantu and Sons,2021-03-27,2024-04-16,9541c4cd-9ea9-429b-a387-57437b539865,Approved
1912,Emp_194,Penetration Testing,Weber Inc,2018-11-21,2024-04-21,b324c3e1-a6e9-49b6-aa20-0ebcc15ae1b1,Approved
1913,Emp_96,MongoDB,Stephens PLC,2018-01-21,2024-04-10,cd38e5f0-85bd-4552-b5ec-0ca0755c22a5,Approved
1914,Emp_232,Documentation,"Anthony, Wilkins and Willis",2020-08-15,2024-04-30,09319f18-eb02-42ad-8207-c419293def46,Approved
1915,Emp_282,Azure,"Rodriguez, Hunter and Anderson",1990-01-09,2024-04-22,c83d1ef3-7ae3-40ef-bf77-363680d96599,Approved
1916,Emp_229,Java,"Pierce, Robertson and Thomas",2023-03-16,2024-04-22,7de61636-f06b-4a71-a794-ca30029e11b9,Approved
1917,Emp_234,PHP,"Nguyen, Smith and Duncan",2018-10-08,2024-04-23,2f74ce8b-2b49-42c8-81df-e91a44096ce6,Approved
1918,Emp_335,User Research,"Smith, Nicholson and Castillo",1978-01-17,2024-04-19,11311f30-28de-457b-8f35-c8e5d7f72fae,Approved
1919,Emp_346,Statistical Analysis,Diaz PLC,1980-01-20,2024-04-12,3c891761-2ee5-412f-b6c4-dfcd2b920028,Approved
1920,Emp_270,Information Security,Ray-Thompson,1975-01-05,2024-05-02,505f8e4d-ce53-4176-be3d-162135719832,Approved
1921,Emp_179,Responsive Design,"Price, Matthews and Robinson",1981-11-08,2024-04-30,dcc67594-3e5a-4b92-aa10-749d6948bfed,Approved
1922,Emp_75,Prototyping,Finley-English,2007-10-05,2024-05-05,ccab6186-4943-47e2-8adb-ba99d1986947,Approved
1923,Emp_69,Microservices,Diaz-Mitchell,1983-12-09,2024-05-02,fbf4a825-d3a0-488d-8c10-496932d5abde,Approved
1924,Emp_382,Kubernetes,Cruz-Torres,1979-01-01,2024-04-12,ba305955-5a1d-42d1-87ce-aba3fcf2ba29,Approved
1925,Emp_294,Requirements Analysis,Warner-Chan,2021-01-14,2024-05-05,15a7b328-6745-4925-b80c-7dc29d6c579f,Approved
1926,Emp_458,User Research,"Cole, Coleman and Fischer",2007-10-02,2024-04-22,55316249-7fdf-4c41-a152-7e6e2865d457,Approved
1927,Emp_165,MongoDB,Perkins-Oneal,1992-10-22,2024-04-27,ffa8bd42-2c34-4057-a07d-3303c924cb38,Approved
1928,Emp_476,Collaboration,"Simpson, Liu and Brown",1974-07-26,2024-04-29,e3112776-459b-4c6d-8a16-911d20f3cafe,Approved
1929,Emp_288,User Research,Sawyer LLC,1986-04-11,2024-04-21,386169c6-acbe-4cc1-83e3-4a046b4f1305,Approved
1930,Emp_18,C#,Powell Group,2021-12-19,2024-04-20,52877fae-ae73-4bf9-a450-e916e7a86dce,Rejected
1931,Emp_177,Google Cloud Platform,Bradshaw Ltd,2004-03-25,2024-05-06,5e500f8d-b0d9-47bd-b389-650ec8a90126,Approved
1932,Emp_149,Microservices,Garcia and Sons,1998-11-08,2024-05-01,e5037ec1-b435-4b50-9b29-aaf002373843,Approved
1933,Emp_11,Kubernetes,"Perez, Gibson and Massey",2002-03-11,2024-05-04,b7d41bba-bfb2-4055-9418-2ab8cdd1b101,Rejected
1934,Emp_232,Data Analysis,Rose-Sparks,2014-05-06,2024-04-21,7b59dc74-5c64-4b21-b9f9-37a4092e2695,Approved
1935,Emp_79,Cybersecurity,Walls-Johnson,2004-07-10,2024-04-10,0a65d13d-efab-4318-b90d-832ce20c4610,Approved
1936,Emp_364,Behavior-Driven Development,Davis Ltd,2022-04-23,2024-04-12,73884e3b-4011-4e3d-ad65-f4716076d104,Approved
1937,Emp_93,Agile Product Management,Wilcox Inc,1999-03-10,2024-04-25,f62091da-b2a4-4f67-a726-db946c2e2520,Approved
1938,Emp_250,Requirements Analysis,"Goodwin, Chen and Vazquez",1973-11-14,2024-04-18,490b856f-212c-4f79-82ab-dc038ddafaad,Approved
1939,Emp_58,Data Analysis,Rice-Costa,2016-11-30,2024-04-24,660a0182-bdce-4c86-a936-4fb9700048e6,Approved
1940,Emp_252,Requirements Analysis,"Ward, Davis and Avila",2008-11-24,2024-04-24,4b698d14-3c7a-439e-8551-cf7b549f4337,Approved
1941,Emp_484,Python,Swanson-Lane,2019-01-20,2024-04-14,f0cc2fa9-0a22-4191-a453-adae0dfc6afd,Approved
1942,Emp_468,Network Security,"Smith, Stewart and Michael",2003-06-23,2024-04-27,58abe243-278a-474e-a46d-1aa9702cc33b,Approved
1943,Emp_6,Objective-C,Stone Ltd,2015-02-03,2024-04-20,4964137b-56ff-4e1a-bda8-dc39acc3bed7,Rejected
1944,Emp_244,Technical Writing,Hernandez Inc,1994-08-22,2024-04-15,e1be15b3-1436-49d9-9d5f-3714790adeb7,Approved
1945,Emp_25,HTML,Clark-Brown,1978-12-14,2024-04-19,bcecfe8c-e5d8-4557-8ec0-ba200ba7c7f0,Pending
1946,Emp_454,Kubernetes,Jackson-Arellano,2019-06-29,2024-04-22,35a43fb0-27b0-4421-b2c6-1b150e68f021,Approved
1947,Emp_35,Django,Petersen-Good,2016-02-11,2024-04-23,8d65b1a5-e82a-48bd-8e7a-712ae24e7c19,Pending
1948,Emp_304,Git,Brown-Lozano,1993-03-06,2024-04-28,7c747148-3f53-43d4-883a-c9bb52b81b4f,Approved
1949,Emp_335,RESTful API,Robertson-Robles,2013-12-16,2024-04-13,fe073020-c0af-4bbd-9d1f-dd27cc32c0a7,Approved
1950,Emp_492,Problem Solving,Hernandez Inc,2020-03-25,2024-04-15,ff5720ec-78a3-498c-bd5b-891be1d3d490,Approved
1951,Emp_487,Scrum,Castillo-Moreno,2004-07-06,2024-04-10,67fab87d-7c40-4a02-9597-70cdb9a5e2c3,Approved
1952,Emp_193,Prototyping,Patterson PLC,2023-12-27,2024-04-12,587695aa-e206-4074-b820-f6bf131ec6f2,Approved
1953,Emp_333,Requirements Analysis,"Small, Howard and Larson",1983-04-18,2024-05-05,f667ff1f-baa8-43c8-877f-d962f2f6d8b7,Approved
1954,Emp_66,Scrum,King PLC,2000-01-22,2024-04-08,d27164a0-7fdd-467b-a3a8-0833eeb8e91b,Approved
1955,Emp_414,DevOps,Moss PLC,2016-07-18,2024-04-27,78d4abf7-464f-42a4-a383-504344ea82fb,Approved
1956,Emp_357,Problem Solving,Jordan-Myers,1972-11-23,2024-04-30,0ca9e58c-c5c4-4bfb-a10d-890439bf65b1,Approved
1957,Emp_213,Troubleshooting,"Morse, Petty and Gutierrez",1982-01-11,2024-04-08,f0bcdbbf-566a-4aa3-b016-d5c07faacc03,Approved
1958,Emp_450,Agile Product Management,Kirby Ltd,1996-03-01,2024-04-10,45fb0cfa-0a69-4bde-9e69-538b258ae470,Approved
1959,Emp_335,Objective-C,Mercado and Sons,1976-07-14,2024-04-28,57101601-6533-4582-a01c-811afeda58dc,Approved
